date,time,pickup_location,dropoff_location,trip_distance_km,trip_duration_min,surge_multiplier,driver_utilization_percent,weather_condition,dispatching_base_number,fare_amount,trip_frequency_bucket
15-09-2023,16:40,Gachibowli,Madhapur,6.54,11.32,1.1,94,Cloudy,HYD001,175.1,Low
15-09-2023,09:56,Gachibowli,Miyapur,9.27,24.84,2.36,44,Rain,HYD005,517.26,High
15-09-2023,15:51,Secunderabad,Hitech City,16.01,52.31,1.52,62,Rain,HYD003,544.97,Medium
15-09-2023,07:09,Hitech City,Madhapur,2.0,5.19,1.17,55,Clear,HYD003,103.7,Low
15-09-2023,18:45,Begumpet,Miyapur,16.29,28.96,1.88,82,Cloudy,HYD005,608.9,Medium
15-09-2023,17:41,Begumpet,Hitech City,11.15,30.97,2.52,86,Rain,HYD004,623.0,High
15-09-2023,15:07,Madhapur,Kukatpally,6.29,13.05,1.91,51,Rain,HYD001,290.46,Medium
15-09-2023,21:52,LB Nagar,Jubilee Hills,23.32,63.72,1.19,41,Cloudy,HYD004,571.77,Low
15-09-2023,19:07,Gachibowli,Jubilee Hills,9.21,17.88,1.77,72,Clear,HYD001,358.99,Medium
16-09-2023,14:39,Miyapur,Kukatpally,8.4,20.33,1.46,49,Cloudy,HYD003,279.93,Low
16-09-2023,23:10,LB Nagar,Hitech City,26.73,56.72,1.74,56,Rain,HYD005,877.8,High
16-09-2023,12:23,Miyapur,Secunderabad,22.72,67.03,2.07,54,Rain,HYD005,978.58,High
16-09-2023,22:30,Gachibowli,Begumpet,17.09,42.05,1.17,44,Clear,HYD003,412.76,Low
16-09-2023,21:50,Gachibowli,Ameerpet,14.02,24.08,1.38,42,Cloudy,HYD004,389.8,Medium
16-09-2023,17:54,Begumpet,Madhapur,9.7,18.79,1.96,64,Cloudy,HYD001,425.49,High
16-09-2023,17:35,Banjara Hills,Kukatpally,12.14,23.16,2.39,70,Rain,HYD003,613.02,High
16-09-2023,08:32,Kukatpally,Secunderabad,13.43,25.3,2.58,88,Rain,HYD001,693.58,High
16-09-2023,22:54,Kukatpally,Secunderabad,13.24,23.48,1.41,58,Cloudy,HYD002,367.44,Low
16-09-2023,00:25,Kukatpally,Miyapur,8.45,25.97,2.63,72,Rain,HYD005,548.09,High
16-09-2023,08:07,Miyapur,Charminar,28.33,49.42,2.64,82,Rain,HYD004,1420.55,High
16-09-2023,08:29,Charminar,Hitech City,21.43,62.53,1.65,80,Clear,HYD002,728.53,High
16-09-2023,18:22,Secunderabad,Banjara Hills,9.25,19.83,2.5,45,Rain,HYD001,509.85,High
16-09-2023,15:02,Gachibowli,Kukatpally,12.23,29.04,1.41,61,Cloudy,HYD001,380.85,Low
16-09-2023,09:21,Madhapur,Banjara Hills,10.06,30.3,2.01,76,Clear,HYD001,478.83,High
16-09-2023,16:19,Gachibowli,Miyapur,9.73,18.1,1.84,59,Rain,HYD001,393.76,High
16-09-2023,13:06,Charminar,Secunderabad,13.16,43.07,1.45,40,Cloudy,HYD005,429.82,Medium
16-09-2023,16:25,LB Nagar,Jubilee Hills,26.65,49.12,2.32,47,Rain,HYD001,1173.89,High
16-09-2023,15:27,LB Nagar,Begumpet,18.62,32.21,1.38,62,Clear,HYD003,492.89,Low
16-09-2023,15:36,Secunderabad,Hitech City,18.74,32.16,1.37,64,Clear,HYD003,494.0,Low
16-09-2023,00:00,Madhapur,Hitech City,2.0,3.98,1.47,54,Cloudy,HYD001,126.6,Low
16-09-2023,18:37,Ameerpet,Gachibowli,14.36,39.42,2.49,88,Rain,HYD001,791.14,High
16-09-2023,14:03,Secunderabad,Banjara Hills,9.15,29.61,1.85,42,Rain,HYD005,414.43,High
16-09-2023,16:49,Gachibowli,Kukatpally,12.99,24.28,1.35,52,Clear,HYD004,375.41,Low
16-09-2023,15:48,Gachibowli,Madhapur,6.99,20.86,1.41,50,Cloudy,HYD003,247.23,Low
16-09-2023,07:05,Miyapur,Madhapur,10.11,31.62,1.35,64,Clear,HYD003,326.83,Low
16-09-2023,14:24,LB Nagar,Jubilee Hills,23.53,42.07,1.37,90,Cloudy,HYD002,622.28,Low
16-09-2023,13:02,Gachibowli,Secunderabad,21.38,48.79,1.22,76,Cloudy,HYD004,527.43,Medium
16-09-2023,09:35,Secunderabad,Begumpet,4.67,13.97,2.54,71,Rain,HYD001,338.6,High
16-09-2023,09:28,Madhapur,Kukatpally,6.88,19.86,2.01,93,Cloudy,HYD003,363.27,High
16-09-2023,16:51,Secunderabad,Madhapur,14.49,37.62,2.02,85,Rain,HYD005,624.8,High
16-09-2023,14:25,LB Nagar,Ameerpet,22.81,65.06,1.91,92,Rain,HYD003,877.08,High
16-09-2023,07:54,Charminar,Begumpet,12.79,31.93,2.26,73,Rain,HYD005,616.88,High
16-09-2023,14:29,Secunderabad,LB Nagar,15.9,31.07,2.05,51,Rain,HYD004,658.35,High
16-09-2023,07:49,Jubilee Hills,Begumpet,7.95,17.55,1.88,46,Rain,HYD001,351.52,High
17-09-2023,18:33,Banjara Hills,Charminar,9.69,30.21,2.8,49,Rain,HYD003,654.11,High
17-09-2023,21:32,Kukatpally,Gachibowli,11.23,21.15,2.05,75,Rain,HYD004,502.1,High
17-09-2023,00:15,Madhapur,Banjara Hills,10.0,24.25,1.44,66,Clear,HYD002,330.6,Low
17-09-2023,14:39,Hitech City,Charminar,19.81,36.03,2.04,48,Rain,HYD001,785.13,High
17-09-2023,15:27,Kukatpally,Jubilee Hills,7.96,20.3,1.41,77,Clear,HYD003,262.63,Low
17-09-2023,12:04,Jubilee Hills,Hitech City,4.52,12.93,1.64,65,Clear,HYD002,224.26,Medium
17-09-2023,22:00,Kukatpally,Miyapur,9.31,23.86,1.33,72,Cloudy,HYD003,287.65,Low
17-09-2023,14:04,Gachibowli,Secunderabad,23.26,52.88,1.38,77,Cloudy,HYD001,621.92,Low
17-09-2023,18:38,Kukatpally,Charminar,20.16,37.45,2.03,69,Clear,HYD003,783.01,High
17-09-2023,20:44,Gachibowli,Hitech City,5.29,10.95,1.32,54,Clear,HYD002,182.68,Medium
17-09-2023,14:22,Miyapur,LB Nagar,32.0,56.39,2.16,83,Rain,HYD003,1291.24,High
17-09-2023,14:10,LB Nagar,Madhapur,28.2,55.5,1.34,86,Cloudy,HYD001,716.31,Low
17-09-2023,10:51,Kukatpally,Secunderabad,15.07,26.77,2.44,74,Rain,HYD005,718.32,High
17-09-2023,21:29,LB Nagar,Jubilee Hills,22.74,40.83,1.72,86,Rain,HYD003,758.75,High
17-09-2023,15:30,LB Nagar,Banjara Hills,16.92,33.5,1.73,90,Rain,HYD004,564.62,High
17-09-2023,16:39,LB Nagar,Hitech City,32.0,64.49,1.31,82,Cloudy,HYD004,809.3,Low
17-09-2023,18:33,Madhapur,Jubilee Hills,3.21,5.71,2.5,95,Rain,HYD005,267.89,High
17-09-2023,12:06,Madhapur,Ameerpet,8.26,14.21,1.45,55,Cloudy,HYD001,274.84,Medium
17-09-2023,13:18,Begumpet,Secunderabad,4.84,12.31,1.39,54,Cloudy,HYD005,195.5,Medium
17-09-2023,08:46,Ameerpet,Secunderabad,6.51,15.76,1.85,81,Clear,HYD004,300.56,High
17-09-2023,18:43,Jubilee Hills,Charminar,13.44,27.8,2.72,74,Rain,HYD002,771.78,High
17-09-2023,17:12,Ameerpet,Charminar,14.08,37.05,2.5,86,Rain,HYD004,766.31,High
17-09-2023,08:58,Banjara Hills,Kukatpally,13.34,34.16,2.58,63,Rain,HYD003,719.39,High
17-09-2023,17:54,Begumpet,Charminar,12.98,23.98,2.8,87,Rain,HYD001,755.4,High
17-09-2023,13:30,Gachibowli,Madhapur,6.96,18.05,1.58,52,Clear,HYD001,271.29,Medium
17-09-2023,10:45,Banjara Hills,Gachibowli,14.67,29.54,2.09,45,Cloudy,HYD001,646.39,Medium
17-09-2023,17:47,Madhapur,Miyapur,9.41,20.81,1.74,58,Clear,HYD004,384.07,High
17-09-2023,15:52,Madhapur,Miyapur,9.38,17.56,1.28,64,Cloudy,HYD001,258.77,Low
17-09-2023,19:06,Ameerpet,Hitech City,9.04,28.58,1.94,44,Cloudy,HYD002,434.02,High
17-09-2023,16:14,Ameerpet,Madhapur,9.02,22.24,2.14,43,Rain,HYD003,452.55,High
17-09-2023,23:46,Ameerpet,Banjara Hills,4.01,11.77,2.17,92,Rain,HYD001,264.67,High
17-09-2023,21:25,Jubilee Hills,Madhapur,3.39,6.17,1.43,84,Clear,HYD001,153.82,Medium
17-09-2023,16:37,Miyapur,Ameerpet,17.29,47.17,2.25,95,Rain,HYD001,839.97,High
17-09-2023,12:41,Charminar,Miyapur,28.76,66.45,1.46,79,Clear,HYD004,826.96,Medium
17-09-2023,11:00,Jubilee Hills,Banjara Hills,5.9,10.79,1.43,88,Cloudy,HYD002,206.47,Medium
18-09-2023,12:25,Gachibowli,Miyapur,9.76,18.19,1.81,48,Rain,HYD005,382.01,Medium
18-09-2023,06:29,Hitech City,Begumpet,11.43,22.88,1.1,81,Cloudy,HYD004,266.16,Low
18-09-2023,23:50,Charminar,Kukatpally,21.67,51.2,1.19,89,Cloudy,HYD005,512.55,Low
18-09-2023,13:19,Hitech City,Charminar,17.97,35.28,1.87,46,Rain,HYD004,661.31,Medium
18-09-2023,17:01,Kukatpally,Ameerpet,9.92,22.47,1.77,47,Clear,HYD003,390.02,Medium
18-09-2023,14:35,Begumpet,Madhapur,9.44,24.5,1.06,75,Clear,HYD002,229.43,Low
18-09-2023,15:23,Banjara Hills,Charminar,9.98,20.19,1.01,89,Cloudy,HYD001,224.8,Low
18-09-2023,18:47,Gachibowli,Begumpet,15.55,30.55,1.8,89,Clear,HYD003,555.95,Medium
18-09-2023,09:14,Banjara Hills,LB Nagar,19.94,35.42,1.74,82,Clear,HYD005,645.2,Medium
18-09-2023,15:11,Miyapur,Gachibowli,9.34,19.84,1.45,91,Rain,HYD004,310.49,Medium
18-09-2023,17:00,Ameerpet,Miyapur,17.46,56.65,1.55,81,Clear,HYD001,600.01,Medium
18-09-2023,22:11,Banjara Hills,Gachibowli,14.83,38.6,1.15,74,Clear,HYD002,361.89,Low
18-09-2023,18:56,Ameerpet,Begumpet,2.4,4.32,2.24,72,Rain,HYD001,195.76,High
18-09-2023,00:20,Gachibowli,Begumpet,17.01,54.74,1.27,52,Cloudy,HYD002,459.47,Low
18-09-2023,08:16,Banjara Hills,Ameerpet,3.72,8.07,2.52,89,Rain,HYD002,295.09,High
18-09-2023,11:28,Secunderabad,Ameerpet,7.28,12.66,1.05,70,Clear,HYD004,184.83,Low
18-09-2023,15:44,Gachibowli,Madhapur,6.32,11.28,1.15,67,Clear,HYD003,176.51,Low
18-09-2023,10:17,Madhapur,LB Nagar,26.63,51.53,1.58,76,Cloudy,HYD002,785.06,Low
18-09-2023,13:52,Kukatpally,Jubilee Hills,8.22,19.27,1.13,81,Clear,HYD003,215.88,Low
18-09-2023,17:50,Miyapur,Ameerpet,16.34,29.67,2.39,48,Rain,HYD003,787.77,High
18-09-2023,14:21,Begumpet,Banjara Hills,5.27,16.82,1.2,63,Cloudy,HYD002,179.54,Low
18-09-2023,05:15,Kukatpally,Gachibowli,10.84,20.64,1.74,50,Rain,HYD003,416.89,Medium
18-09-2023,23:47,Hitech City,Charminar,21.52,42.6,1.84,53,Rain,HYD003,738.19,Medium
18-09-2023,18:13,Gachibowli,Secunderabad,23.54,71.5,1.95,56,Cloudy,HYD002,956.3,Medium
18-09-2023,16:26,Charminar,Jubilee Hills,14.39,30.01,1.89,67,Rain,HYD002,568.76,Medium
18-09-2023,18:01,Miyapur,Jubilee Hills,13.03,23.41,1.7,61,Clear,HYD003,458.22,Medium
18-09-2023,19:42,LB Nagar,Jubilee Hills,24.51,46.91,2.01,64,Rain,HYD005,922.33,High
18-09-2023,11:55,Charminar,Madhapur,18.81,51.89,1.05,90,Clear,HYD002,426.12,Low
18-09-2023,10:01,Hitech City,Charminar,17.9,38.55,1.73,62,Clear,HYD004,615.21,Low
18-09-2023,15:06,Ameerpet,Miyapur,17.05,36.29,1.84,81,Rain,HYD005,618.21,Medium
19-09-2023,11:20,Hitech City,Jubilee Hills,4.87,13.32,1.54,66,Rain,HYD001,209.53,Medium
19-09-2023,18:45,Ameerpet,LB Nagar,20.77,53.23,1.61,83,Clear,HYD002,698.9,Medium
19-09-2023,17:12,Banjara Hills,Hitech City,10.98,31.5,1.57,71,Clear,HYD004,395.85,Medium
19-09-2023,19:21,Secunderabad,Gachibowli,23.03,42.05,1.88,54,Clear,HYD001,842.72,Medium
19-09-2023,21:39,Ameerpet,Madhapur,7.58,14.33,1.01,49,Clear,HYD002,175.4,Low
19-09-2023,16:30,Secunderabad,Ameerpet,7.75,14.19,1.1,60,Clear,HYD001,204.58,Low
19-09-2023,18:52,Banjara Hills,Charminar,8.68,27.79,1.56,47,Clear,HYD005,322.35,Medium
19-09-2023,07:05,Ameerpet,Kukatpally,8.65,21.71,1.01,51,Cloudy,HYD002,207.87,Low
19-09-2023,10:14,Hitech City,Madhapur,2.0,4.58,1.44,48,Cloudy,HYD001,120.86,Low
19-09-2023,12:18,Ameerpet,Kukatpally,9.58,20.49,1.26,64,Cloudy,HYD005,273.89,Low
19-09-2023,21:56,Banjara Hills,Gachibowli,14.15,29.0,1.97,79,Rain,HYD001,570.57,Medium
19-09-2023,11:39,LB Nagar,Ameerpet,19.88,64.83,1.09,95,Cloudy,HYD004,467.64,Low
19-09-2023,14:33,Ameerpet,LB Nagar,20.69,44.02,1.8,88,Rain,HYD001,744.52,Medium
19-09-2023,21:34,Ameerpet,Madhapur,7.9,19.65,1.06,77,Cloudy,HYD002,195.38,Low
19-09-2023,07:34,Secunderabad,Miyapur,24.69,51.34,1.19,55,Clear,HYD002,557.32,Low
19-09-2023,18:51,Kukatpally,Charminar,20.45,56.0,1.56,74,Clear,HYD003,661.72,Medium
19-09-2023,13:40,Hitech City,Begumpet,12.3,24.06,1.13,92,Cloudy,HYD003,296.16,Low
19-09-2023,05:57,Kukatpally,Miyapur,8.76,17.64,1.07,58,Clear,HYD001,209.97,Low
19-09-2023,19:44,Ameerpet,Gachibowli,15.51,33.28,2.36,55,Rain,HYD003,755.51,High
19-09-2023,20:24,Secunderabad,Banjara Hills,7.91,18.9,1.02,63,Clear,HYD003,185.37,Low
19-09-2023,17:59,Jubilee Hills,LB Nagar,25.43,46.85,1.98,95,Cloudy,HYD003,913.18,Medium
19-09-2023,11:59,Miyapur,Secunderabad,23.54,49.57,1.6,73,Rain,HYD003,731.67,Medium
19-09-2023,05:33,Charminar,Ameerpet,11.65,30.06,1.0,47,Clear,HYD005,255.06,Low
19-09-2023,16:02,Banjara Hills,Madhapur,10.08,17.35,1.07,81,Clear,HYD003,230.33,Low
19-09-2023,18:37,Gachibowli,Ameerpet,13.32,33.67,1.63,46,Cloudy,HYD005,483.02,Medium
19-09-2023,17:58,Begumpet,Hitech City,13.08,29.85,1.68,40,Cloudy,HYD005,478.57,Medium
19-09-2023,21:18,Secunderabad,Kukatpally,15.18,26.15,1.16,72,Cloudy,HYD001,341.93,Low
19-09-2023,18:10,Charminar,LB Nagar,12.57,41.58,1.54,82,Clear,HYD002,458.76,Medium
19-09-2023,00:05,Miyapur,Hitech City,7.91,19.85,1.52,79,Cloudy,HYD002,290.82,Low
19-09-2023,22:19,Begumpet,Gachibowli,17.58,40.62,1.03,81,Cloudy,HYD001,360.89,Low
20-09-2023,16:46,Kukatpally,Secunderabad,13.57,27.01,1.16,88,Cloudy,HYD005,334.56,Low
20-09-2023,16:15,LB Nagar,Ameerpet,19.16,57.67,1.09,87,Cloudy,HYD003,440.28,Low
20-09-2023,15:14,Madhapur,LB Nagar,30.49,55.92,1.11,40,Cloudy,HYD005,624.92,Low
20-09-2023,18:29,Charminar,Hitech City,21.23,37.58,1.7,42,Cloudy,HYD002,679.98,Medium
20-09-2023,21:42,Ameerpet,Begumpet,2.67,4.6,1.17,55,Clear,HYD005,111.64,Low
20-09-2023,19:59,Begumpet,Jubilee Hills,8.57,21.17,2.41,77,Rain,HYD005,489.4,High
20-09-2023,13:22,Begumpet,Ameerpet,2.29,6.45,2.1,74,Rain,HYD005,187.04,High
20-09-2023,21:25,LB Nagar,Ameerpet,19.76,55.05,1.06,50,Cloudy,HYD003,420.7,Low
20-09-2023,19:11,Charminar,LB Nagar,10.71,18.73,2.52,45,Rain,HYD002,584.07,High
20-09-2023,06:10,Ameerpet,Secunderabad,6.54,20.7,1.78,88,Rain,HYD001,303.58,Medium
20-09-2023,12:07,Ameerpet,Jubilee Hills,6.58,16.68,1.57,65,Rain,HYD004,254.56,Medium
20-09-2023,18:05,Miyapur,Banjara Hills,17.15,55.2,1.55,68,Clear,HYD002,594.75,Medium
20-09-2023,09:51,LB Nagar,Kukatpally,28.41,74.19,1.85,40,Cloudy,HYD004,1070.09,Medium
20-09-2023,07:42,Madhapur,Gachibowli,5.96,19.78,1.2,41,Clear,HYD003,197.05,Low
20-09-2023,21:30,LB Nagar,Begumpet,18.22,44.1,1.99,85,Rain,HYD003,730.17,Medium
20-09-2023,05:49,Ameerpet,Begumpet,2.48,5.99,1.18,87,Clear,HYD004,112.34,Low
20-09-2023,07:30,Begumpet,Banjara Hills,5.09,12.85,1.04,40,Clear,HYD001,151.17,Low
20-09-2023,19:49,Gachibowli,LB Nagar,32.0,80.84,1.72,66,Clear,HYD001,1099.72,Medium
20-09-2023,23:25,Gachibowli,Charminar,20.45,56.5,1.17,90,Clear,HYD003,479.86,Low
20-09-2023,19:51,Gachibowli,Banjara Hills,14.24,36.62,1.77,47,Clear,HYD004,532.78,Medium
20-09-2023,19:11,Begumpet,Charminar,13.74,27.02,2.64,92,Rain,HYD005,723.8,High
20-09-2023,19:25,Secunderabad,Begumpet,5.08,9.7,2.62,40,Rain,HYD004,365.44,High
20-09-2023,19:33,Madhapur,Begumpet,11.47,22.18,1.92,57,Clear,HYD002,452.84,Medium
20-09-2023,11:27,Madhapur,Kukatpally,7.07,19.38,1.89,66,Rain,HYD001,327.38,Medium
20-09-2023,07:33,Gachibowli,Miyapur,8.81,22.47,2.01,40,Rain,HYD003,405.72,Medium
20-09-2023,22:06,Kukatpally,Miyapur,8.38,24.13,1.7,62,Rain,HYD005,339.17,Medium
20-09-2023,14:57,Begumpet,Secunderabad,5.08,11.58,1.03,87,Cloudy,HYD002,141.13,Low
20-09-2023,01:43,Gachibowli,Miyapur,9.45,20.07,1.46,58,Clear,HYD004,308.57,Low
20-09-2023,07:21,Banjara Hills,Gachibowli,15.52,41.13,1.9,44,Rain,HYD004,612.9,Medium
20-09-2023,06:42,Ameerpet,Begumpet,2.28,5.07,1.13,40,Cloudy,HYD001,101.17,Low
21-09-2023,19:23,Ameerpet,Madhapur,8.36,17.87,2.3,55,Rain,HYD002,445.98,High
21-09-2023,14:27,Kukatpally,Madhapur,7.06,22.15,1.06,74,Cloudy,HYD004,194.03,Low
21-09-2023,11:00,Ameerpet,Begumpet,2.52,7.71,1.89,85,Rain,HYD003,179.91,Medium
21-09-2023,15:01,Secunderabad,LB Nagar,15.48,43.14,1.01,63,Clear,HYD005,322.75,Low
21-09-2023,09:39,Begumpet,Hitech City,12.57,29.72,1.79,80,Cloudy,HYD004,499.45,Medium
21-09-2023,19:33,Madhapur,Banjara Hills,10.32,19.5,2.56,94,Rain,HYD001,581.24,High
21-09-2023,16:51,Ameerpet,Gachibowli,12.95,32.42,1.85,48,Rain,HYD005,514.6,Medium
21-09-2023,17:19,Miyapur,Secunderabad,23.26,46.88,1.54,64,Cloudy,HYD003,688.76,Medium
21-09-2023,07:20,LB Nagar,Banjara Hills,18.01,33.89,1.2,43,Cloudy,HYD002,431.13,Low
21-09-2023,07:11,Charminar,LB Nagar,12.57,36.64,1.07,80,Clear,HYD002,304.68,Low
21-09-2023,22:43,Ameerpet,Secunderabad,6.68,15.98,1.01,63,Clear,HYD002,167.23,Low
21-09-2023,14:54,Begumpet,Charminar,13.87,27.43,1.96,47,Rain,HYD003,540.78,Medium
21-09-2023,16:23,Begumpet,Secunderabad,4.99,16.15,1.71,85,Rain,HYD004,244.2,Medium
21-09-2023,13:44,Ameerpet,Begumpet,2.63,8.06,1.36,66,Cloudy,HYD003,136.86,Low
21-09-2023,08:32,Banjara Hills,Begumpet,5.1,10.14,1.41,47,Cloudy,HYD003,186.99,Medium
21-09-2023,22:42,Secunderabad,Hitech City,17.87,34.21,1.14,83,Clear,HYD002,401.84,Low
21-09-2023,15:09,LB Nagar,Miyapur,32.0,81.98,1.07,86,Clear,HYD003,639.0,Low
21-09-2023,00:58,Madhapur,Kukatpally,6.53,15.6,2.15,71,Rain,HYD001,356.17,Medium
21-09-2023,08:53,Ameerpet,Charminar,12.0,31.31,1.71,70,Cloudy,HYD005,448.82,Medium
21-09-2023,17:03,Jubilee Hills,Kukatpally,9.42,22.71,2.27,46,Rain,HYD004,496.34,High
21-09-2023,19:55,Gachibowli,Madhapur,6.14,10.67,1.64,47,Cloudy,HYD005,248.87,Medium
21-09-2023,17:26,Begumpet,Charminar,13.8,27.68,1.85,45,Clear,HYD005,538.43,Medium
21-09-2023,18:28,Ameerpet,Secunderabad,6.82,13.9,1.61,79,Cloudy,HYD002,275.91,Medium
21-09-2023,16:08,Kukatpally,Jubilee Hills,9.18,25.84,1.81,56,Rain,HYD001,382.95,Medium
21-09-2023,15:45,Gachibowli,Kukatpally,10.94,22.19,1.2,68,Cloudy,HYD002,281.39,Low
21-09-2023,15:25,Miyapur,Charminar,26.73,68.79,1.13,84,Clear,HYD003,605.71,Low
21-09-2023,17:42,Ameerpet,Charminar,11.75,26.58,1.71,41,Clear,HYD002,424.35,Medium
21-09-2023,11:45,Banjara Hills,Hitech City,10.69,26.91,1.04,74,Clear,HYD001,250.51,Low
21-09-2023,08:27,LB Nagar,Madhapur,26.79,50.33,1.9,65,Rain,HYD005,967.31,High
21-09-2023,14:06,Secunderabad,Hitech City,17.05,41.67,1.16,73,Clear,HYD003,411.63,Low
22-09-2023,20:58,LB Nagar,Gachibowli,32.0,57.69,1.01,84,Clear,HYD004,594.36,Low
22-09-2023,16:51,Begumpet,Madhapur,11.11,23.64,1.13,71,Cloudy,HYD004,272.31,Low
22-09-2023,11:23,Gachibowli,Secunderabad,22.8,42.66,1.66,88,Rain,HYD001,719.36,Medium
22-09-2023,06:25,Miyapur,Hitech City,7.94,17.15,1.04,45,Cloudy,HYD002,195.07,Low
22-09-2023,23:31,Secunderabad,Miyapur,24.71,49.52,2.08,56,Rain,HYD005,1015.02,Medium
22-09-2023,16:00,Begumpet,Kukatpally,8.95,22.24,1.78,42,Rain,HYD001,374.4,Medium
22-09-2023,18:18,Miyapur,Jubilee Hills,13.37,28.05,1.78,47,Cloudy,HYD005,499.06,Medium
22-09-2023,13:46,Hitech City,LB Nagar,30.71,63.54,1.22,50,Clear,HYD001,675.27,Low
22-09-2023,17:35,Jubilee Hills,Miyapur,12.91,23.72,1.65,69,Cloudy,HYD004,433.74,Medium
22-09-2023,08:19,Secunderabad,Ameerpet,7.15,17.47,1.85,91,Cloudy,HYD001,315.14,Medium
22-09-2023,21:42,Gachibowli,Kukatpally,12.59,30.76,1.72,40,Rain,HYD002,454.47,Medium
22-09-2023,19:26,Hitech City,Gachibowli,4.47,11.76,2.32,76,Rain,HYD001,291.79,High
22-09-2023,17:47,Begumpet,Ameerpet,2.62,4.73,1.53,92,Clear,HYD001,141.98,Medium
22-09-2023,14:14,Ameerpet,Gachibowli,13.5,32.61,1.11,63,Clear,HYD003,309.37,Low
22-09-2023,21:57,Banjara Hills,Begumpet,5.03,9.61,1.2,56,Cloudy,HYD002,161.21,Low
22-09-2023,20:26,Jubilee Hills,Gachibowli,8.22,14.23,1.18,41,Cloudy,HYD002,223.8,Low
22-09-2023,11:25,Miyapur,LB Nagar,32.0,101.44,1.15,82,Cloudy,HYD001,729.23,Low
22-09-2023,18:46,Charminar,Ameerpet,11.77,24.22,1.53,71,Cloudy,HYD004,391.45,Medium
22-09-2023,22:01,LB Nagar,Secunderabad,18.0,34.33,1.47,40,Rain,HYD003,510.68,Medium
22-09-2023,19:59,Secunderabad,Ameerpet,7.17,20.98,1.88,94,Clear,HYD002,338.45,Medium
22-09-2023,12:11,Begumpet,Miyapur,17.16,38.78,2.19,88,Rain,HYD004,748.06,High
22-09-2023,12:14,LB Nagar,Miyapur,32.0,65.16,1.23,78,Cloudy,HYD001,717.11,Low
22-09-2023,22:29,Gachibowli,Begumpet,14.93,27.45,1.03,42,Cloudy,HYD003,299.9,Low
22-09-2023,16:31,Charminar,Begumpet,13.46,23.5,2.03,73,Rain,HYD005,559.24,Medium
22-09-2023,08:32,LB Nagar,Banjara Hills,19.75,39.45,2.53,51,Rain,HYD001,1013.83,High
22-09-2023,18:52,LB Nagar,Miyapur,32.0,69.23,2.02,55,Rain,HYD003,1201.08,High
22-09-2023,23:47,Begumpet,Jubilee Hills,8.84,23.29,1.03,78,Clear,HYD003,215.94,Low
22-09-2023,13:40,Begumpet,Ameerpet,2.66,6.1,1.93,48,Rain,HYD005,182.6,Medium
22-09-2023,21:47,Gachibowli,Kukatpally,11.87,27.43,1.02,70,Clear,HYD002,261.32,Low
22-09-2023,20:10,Ameerpet,Begumpet,2.63,6.83,1.09,44,Clear,HYD005,108.21,Low
23-09-2023,20:06,Gachibowli,Charminar,23.75,42.98,1.93,66,Rain,HYD004,886.56,High
23-09-2023,09:49,Kukatpally,Hitech City,7.48,15.65,2.04,95,Cloudy,HYD003,376.86,High
23-09-2023,13:11,Ameerpet,LB Nagar,21.89,37.81,1.52,72,Cloudy,HYD004,639.31,Medium
23-09-2023,19:20,LB Nagar,Madhapur,26.69,61.91,2.47,77,Rain,HYD004,1269.46,High
23-09-2023,21:50,Begumpet,Jubilee Hills,8.75,25.99,1.57,84,Clear,HYD003,339.0,Medium
23-09-2023,09:09,Ameerpet,Begumpet,2.48,6.05,2.63,89,Rain,HYD005,247.6,High
23-09-2023,18:39,Hitech City,Gachibowli,4.69,8.33,1.92,46,Cloudy,HYD003,254.26,High
23-09-2023,17:45,Secunderabad,Kukatpally,13.03,28.85,1.75,59,Cloudy,HYD002,481.97,High
23-09-2023,16:25,Madhapur,Secunderabad,16.58,38.3,1.3,42,Cloudy,HYD004,456.24,Low
23-09-2023,07:31,Gachibowli,LB Nagar,32.0,95.49,1.38,54,Cloudy,HYD005,902.95,Low
23-09-2023,20:28,Gachibowli,Secunderabad,23.27,42.93,2.15,47,Rain,HYD005,956.61,High
23-09-2023,21:48,Ameerpet,Begumpet,2.65,6.44,1.35,94,Cloudy,HYD002,129.95,Medium
23-09-2023,09:09,Ameerpet,Gachibowli,15.38,50.85,1.6,82,Clear,HYD003,533.89,High
23-09-2023,13:04,Hitech City,Banjara Hills,10.34,24.47,1.43,87,Clear,HYD002,339.98,Medium
23-09-2023,18:57,Ameerpet,Banjara Hills,4.16,8.34,1.82,86,Clear,HYD005,214.0,High
23-09-2023,05:12,Hitech City,Miyapur,8.75,28.24,1.31,65,Clear,HYD004,286.05,Low
23-09-2023,14:40,Ameerpet,LB Nagar,19.7,39.07,1.43,83,Clear,HYD005,553.31,Low
23-09-2023,23:37,Secunderabad,Miyapur,23.82,51.92,1.44,63,Cloudy,HYD002,658.83,Low
23-09-2023,22:53,Jubilee Hills,Kukatpally,8.92,17.42,1.32,52,Cloudy,HYD005,266.9,Low
23-09-2023,11:37,Ameerpet,Banjara Hills,3.94,8.56,1.9,81,Rain,HYD005,230.26,High
23-09-2023,15:39,LB Nagar,Secunderabad,17.92,46.23,1.45,72,Cloudy,HYD004,532.58,Low
23-09-2023,19:56,Jubilee Hills,Ameerpet,6.34,13.8,1.79,48,Clear,HYD004,285.6,High
23-09-2023,06:56,Miyapur,Madhapur,9.14,24.68,1.46,90,Cloudy,HYD005,302.2,Low
